qid,docno,label
179,AP881102-0004,0
179,AP881102-0316,0
179,AP881104-0150,0
179,AP881108-0239,0
179,AP881108-0240,0
179,AP881115-0131,0
179,AP881117-0252,0
179,AP881121-0177,0
179,AP881121-0205,0
179,AP881121-0254,0
179,AP881121-0266,0
179,AP881121-0319,0
179,AP881122-0034,0
179,AP881122-0252,0
179,AP881123-0004,0
179,AP881126-0080,0
179,AP881202-0247,0
179,AP881205-0142,0
179,AP881206-0064,0
179,AP881208-0267,0
179,AP881209-0191,0
179,AP881211-0081,0
179,AP881212-0293,0
179,AP881213-0137,0
179,AP881213-0264,1
179,AP881213-0265,0
179,AP881214-0021,0
179,AP881214-0288,0
179,AP881216-0285,0
179,AP881219-0283,0
179,AP881219-0286,0
179,AP881219-0294,0
179,AP881220-0205,0
179,AP881220-0206,0
179,AP881220-0210,0
179,AP881220-0217,0
179,AP881220-0232,0
179,AP881222-0168,0
179,AP881223-0027,0
179,AP881228-0019,0
179,AP881229-0011,0
179,AP881230-0146,0
179,AP890104-0086,0
179,AP890104-0190,0
179,AP890105-0093,0
179,AP890106-0209,0
179,AP890107-0014,0
179,AP890108-0021,0
179,AP890110-0118,0
179,AP890113-0011,0
179,AP890117-0239,0
179,AP890119-0297,0
179,AP890122-0075,0
179,AP890125-0044,0
179,AP890125-0267,0
179,AP890126-0296,0
179,AP890201-0102,0
179,AP890201-0245,0
179,AP890202-0203,0
179,AP890202-0294,0
179,AP890203-0142,1
179,AP890207-0234,0
179,AP890208-0271,0
179,AP890210-0130,0
179,AP890210-0149,0
179,AP890211-0076,0
179,AP890216-0087,0
179,AP890216-0282,0
179,AP890217-0094,0
179,AP890218-0030,0
179,AP890218-0047,0
179,AP890219-0105,0
179,AP890220-0168,0
179,AP890221-0282,0
179,AP890224-0232,0
179,AP890226-0020,0
179,AP890227-0219,0
179,AP890301-0268,0
179,AP890303-0167,0
179,AP890306-0095,0
179,AP890306-0203,0
179,AP890308-0245,0
179,AP890308-0251,0
179,AP890308-0277,0
179,AP890309-0094,1
179,AP890309-0220,0
179,AP890310-0298,0
179,AP890314-0211,0
179,AP890314-0217,0
179,AP890317-0195,0
179,AP890317-0205,0
179,AP890318-0069,0
179,AP890318-0098,0
179,AP890320-0023,0
179,AP890322-0289,0
179,AP890323-0016,0
179,AP890323-0155,0
179,AP890324-0121,0
179,AP890325-0135,0
179,AP890327-0184,0
179,AP890403-0119,0
179,AP890404-0208,0
179,AP890405-0260,1
179,AP890405-0261,1
179,AP890406-0194,0
179,AP890408-0099,0
179,AP890410-0071,0
179,AP890411-0193,0
179,AP890412-0240,0
179,AP890421-0249,0
179,AP890421-0270,0
179,AP890421-0272,0
179,AP890426-0264,0
179,AP890427-0238,0
179,AP890428-0073,0
179,AP890430-0061,0
179,AP890501-0244,0
179,AP890502-0261,0
179,AP890504-0044,1
179,AP890504-0260,1
179,AP890506-0086,0
179,AP890508-0230,0
179,AP890516-0120,0
179,AP890517-0087,0
179,AP890520-0026,0
179,AP890527-0098,0
179,AP890531-0016,0
179,AP890608-0216,0
179,AP890608-0233,0
179,AP890608-0283,0
179,AP890608-0284,0
179,AP890614-0160,0
179,AP890614-0187,0
179,AP890615-0010,0
179,AP890615-0030,0
179,AP890615-0216,0
179,AP890615-0230,0
179,AP890615-0238,0
179,AP890615-0265,0
179,AP890615-0290,0
179,AP890615-0300,0
179,AP890616-0257,0
179,AP890617-0021,1
179,AP890617-0025,1
179,AP890619-0022,0
179,AP890619-0248,0
179,AP890619-0298,0
179,AP890623-0200,0
179,AP890623-0203,0
179,AP890626-0236,0
179,AP890630-0238,0
179,AP890703-0260,0
179,AP890703-0276,0
179,AP890704-0159,0
179,AP890707-0022,0
179,AP890707-0252,0
179,AP890713-0067,0
179,AP890713-0069,0
179,AP890713-0203,0
179,AP890713-0250,1
179,AP890714-0272,0
179,AP890720-0224,0
179,AP890721-0006,0
179,AP890721-0240,0
179,AP890721-0269,0
179,AP890722-0152,0
179,AP890725-0256,0
179,AP890726-0276,0
179,AP890727-0278,0
179,AP890728-0275,0
179,AP890730-0085,0
179,AP890731-0174,0
179,AP890803-0298,0
179,AP890808-0194,0
179,AP890808-0196,0
179,AP890809-0243,0
179,AP890816-0212,0
179,AP890821-0151,0
179,AP890822-0177,1
179,AP890823-0242,0
179,AP890827-0015,0
179,AP890830-0241,0
179,AP890904-0103,0
179,AP890905-0098,0
179,AP890905-0242,0
179,AP890906-0250,0
179,AP890906-0304,0
179,AP890907-0209,0
179,AP890908-0260,0
179,AP890914-0021,0
179,AP890914-0233,1
179,AP890915-0282,0
179,AP890916-0115,0
179,AP890918-0229,0
179,AP890921-0252,0
179,AP890926-0275,1
179,AP890927-0234,0
179,AP890927-0289,0
179,AP890928-0241,0
179,AP891004-0038,0
179,AP891005-0262,0
179,AP891007-0064,0
179,AP891012-0299,0
179,AP891013-0152,1
179,AP891017-0052,0
179,AP891017-0066,0
179,AP891017-0256,0
179,AP891018-0047,0
179,AP891019-0158,0
179,AP891019-0297,0
179,AP891020-0021,1
179,AP891022-0050,0
179,AP891025-0264,0
179,AP891031-0287,0
179,AP891106-0139,0
179,AP891108-0155,0
179,AP891108-0278,0
179,AP891114-0148,0
179,AP891114-0202,0
179,AP891115-0126,0
179,AP891115-0238,0
179,AP891117-0241,1
179,AP891118-0094,0
179,AP891121-0244,0
179,AP891122-0011,0
179,AP891124-0157,0
179,AP891127-0018,0
179,AP891128-0204,0
179,AP891130-0111,0
179,AP891130-0207,0
179,AP891205-0022,0
179,AP891205-0188,0
179,AP891206-0180,0
179,AP891208-0276,0
179,AP891214-0229,0
179,AP891214-0232,0
179,AP891218-0258,0
179,AP891219-0188,0
179,AP891219-0222,0
179,AP891219-0234,1
179,AP891222-0218,0
179,AP891222-0243,0
179,AP891228-0149,0
179,AP891229-0023,0
179,AP891230-0072,0
180,AP880215-0095,1
180,AP880215-0107,0
180,AP880216-0079,0
180,AP880218-0145,0
180,AP880219-0014,0
180,AP880219-0099,0
180,AP880219-0212,0
180,AP880221-0013,0
180,AP880221-0060,0
180,AP880225-0159,0
180,AP880225-0247,0
180,AP880226-0160,0
180,AP880226-0178,0
180,AP880226-0181,0
180,AP880226-0204,0
180,AP880227-0020,0
180,AP880228-0003,0
180,AP880229-0191,1
180,AP880229-0226,1
180,AP880301-0141,0
180,AP880301-0174,0
180,AP880301-0196,0
180,AP880302-0232,1
180,AP880303-0252,0
180,AP880304-0119,0
180,AP880304-0269,0
180,AP880307-0091,0
180,AP880307-0094,0
180,AP880307-0105,0
180,AP880307-0121,0
180,AP880307-0155,0
180,AP880307-0197,0
180,AP880308-0043,0
180,AP880308-0152,0
180,AP880308-0173,0
180,AP880308-0200,0
180,AP880308-0205,0
180,AP880309-0020,0
180,AP880309-0081,0
180,AP880309-0150,0
180,AP880309-0213,0
180,AP880309-0277,0
180,AP880310-0087,0
180,AP880311-0010,0
180,AP880311-0238,0
180,AP880312-0082,0
180,AP880314-0050,0
180,AP880314-0224,0
180,AP880315-0153,0
180,AP880315-0205,0
180,AP880316-0011,0
180,AP880317-0122,0
180,AP880317-0193,0
180,AP880319-0074,0
180,AP880322-0181,0
180,AP880323-0009,0
180,AP880323-0044,0
180,AP880323-0229,1
180,AP880323-0265,0
180,AP880324-0071,1
180,AP880324-0076,0
180,AP880326-0025,0
180,AP880326-0074,0
180,AP880329-0217,0
180,AP880330-0067,0
180,AP880330-0136,0
180,AP880331-0033,0
180,AP880331-0133,0
180,AP880403-0025,1
180,AP880403-0033,0
180,AP880407-0159,0
180,AP880408-0028,1
180,AP880408-0068,0
180,AP880408-0099,0
180,AP880409-0010,0
180,AP880409-0048,1
180,AP880409-0103,1
180,AP880410-0050,0
180,AP880411-0102,1
180,AP880411-0120,0
180,AP880411-0201,0
180,AP880412-0151,0
180,AP880413-0094,1
180,AP880414-0020,0
180,AP880414-0113,0
180,AP880415-0011,0
180,AP880415-0029,0
180,AP880415-0197,0
180,AP880415-0228,0
180,AP880416-0072,1
180,AP880418-0105,0
180,AP880420-0123,0
180,AP880421-0027,1
180,AP880422-0244,0
180,AP880422-0245,1
180,AP880423-0070,0
180,AP880423-0098,1
180,AP880423-0181,1
180,AP880425-0002,0
180,AP880425-0195,0
180,AP880425-0212,0
180,AP880426-0039,1
180,AP880426-0110,1
180,AP880426-0119,0
180,AP880426-0243,0
180,AP880428-0036,0
180,AP880428-0100,0
180,AP880428-0105,1
180,AP880428-0183,0
180,AP880429-0024,0
180,AP880429-0207,0
180,AP880429-0212,0
180,AP880504-0025,1
180,AP880504-0173,1
180,AP880507-0056,1
180,AP880507-0116,0
180,AP880507-0195,0
180,AP880508-0038,0
180,AP880509-0167,0
180,AP880511-0226,1
180,AP880512-0223,0
180,AP880514-0021,0
180,AP880514-0097,0
180,AP880516-0004,1
180,AP880516-0034,0
180,AP880517-0157,1
180,AP880517-0215,0
180,AP880518-0121,1
180,AP880518-0235,0
180,AP880519-0234,0
180,AP880520-0238,0
180,AP880522-0060,0
180,AP880523-0161,0
180,AP880525-0039,0
180,AP880525-0177,1
180,AP880526-0059,0
180,AP880526-0229,1
180,AP880527-0069,1
180,AP880527-0198,0
180,AP880527-0206,1
180,AP880527-0244,0
180,AP880528-0130,0
180,AP880531-0220,0
180,AP880601-0189,0
180,AP880602-0150,0
180,AP880603-0023,0
180,AP880603-0029,0
180,AP880604-0026,0
180,AP880604-0155,0
180,AP880607-0203,0
180,AP880608-0024,1
180,AP880609-0225,0
180,AP880611-0115,0
180,AP880615-0258,0
180,AP880617-0203,0
180,AP880621-0016,1
180,AP880622-0010,0
180,AP880622-0193,1
180,AP880623-0021,0
180,AP880623-0051,1
180,AP880625-0032,1
180,AP880625-0046,1
180,AP880627-0111,0
180,AP880628-0151,0
180,AP880630-0086,1
180,AP880630-0094,0
180,AP880704-0119,0
180,AP880709-0109,0
180,AP880712-0191,0
180,AP880713-0195,1
180,AP880714-0133,0
180,AP880719-0007,0
180,AP880719-0203,1
180,AP880719-0232,0
180,AP880720-0045,0
180,AP880722-0189,0
180,AP880723-0099,0
180,AP880723-0188,0
180,AP880723-0192,0
180,AP880727-0097,0
180,AP880729-0047,1
180,AP880801-0006,0
180,AP880801-0121,0
180,AP880802-0111,0
180,AP880802-0167,1
180,AP880803-0080,0
180,AP880803-0082,0
180,AP880804-0182,0
180,AP880806-0004,0
180,AP880809-0016,1
180,AP880811-0301,1
180,AP880812-0070,1
180,AP880812-0079,1
180,AP880812-0099,1
180,AP880812-0144,1
180,AP880812-0237,1
180,AP880813-0110,1
180,AP880815-0009,0
180,AP880820-0080,1
180,AP880822-0193,0
180,AP880825-0082,1
180,AP880825-0166,1
180,AP880826-0200,1
180,AP880829-0094,0
180,AP880829-0131,0
180,AP880831-0189,0
180,AP880901-0072,0
180,AP880902-0031,0
180,AP880905-0141,0
180,AP880907-0115,0
180,AP880907-0203,0
180,AP880908-0197,0
180,AP880908-0274,1
180,AP880909-0020,0
180,AP880910-0039,1
180,AP880910-0117,0
180,AP880910-0152,0
180,AP880913-0181,0
180,AP880914-0123,1
180,AP880914-0216,0
180,AP880914-0233,1
180,AP880915-0030,1
180,AP880915-0236,1
180,AP880918-0081,0
180,AP880923-0052,0
180,AP880925-0089,0
180,AP881001-0004,0
180,AP881001-0129,1
180,AP881003-0023,0
180,AP881009-0005,0
180,AP881011-0010,1
180,AP881011-0199,1
180,AP881011-0206,0
180,AP881012-0033,1
180,AP881013-0145,0
180,AP881013-0264,1
180,AP881014-0132,0
180,AP881015-0013,0
180,AP881018-0090,1
180,AP881019-0113,0
180,AP881021-0115,0
180,AP881022-0031,0
180,AP881024-0198,1
180,AP881028-0008,1
180,AP881029-0046,0
180,AP881102-0249,0
180,AP881103-0231,0
180,AP881104-0207,0
180,AP881105-0032,0
180,AP881107-0030,0
180,AP881109-0291,0
180,AP881110-0115,0
180,AP881111-0192,0
180,AP881112-0073,0
180,AP881114-0126,0
180,AP881117-0225,0
180,AP881121-0093,0
180,AP881121-0191,0
180,AP881122-0054,0
180,AP881122-0188,1
180,AP881122-0233,0
180,AP881124-0068,0
180,AP881203-0001,1
180,AP881205-0178,0
180,AP881207-0118,0
180,AP881207-0234,0
180,AP881208-0067,0
180,AP881212-0217,1
180,AP881212-0277,0
180,AP881213-0186,0
180,AP881216-0130,0
180,AP881217-0080,0
180,AP881217-0132,0
180,AP881221-0042,0
180,AP881221-0178,0
180,AP881223-0124,0
180,AP881228-0103,0
180,AP881228-0175,0
180,AP890103-0150,0
180,AP890103-0233,0
180,AP890104-0082,0
180,AP890104-0115,0
180,AP890104-0171,0
180,AP890105-0034,0
180,AP890105-0069,0
180,AP890105-0245,0
180,AP890105-0284,0
180,AP890106-0049,0
180,AP890109-0116,1
180,AP890109-0238,0
180,AP890110-0012,0
180,AP890114-0119,0
180,AP890118-0101,0
180,AP890119-0172,1
180,AP890120-0265,0
180,AP890120-0278,0
180,AP890124-0280,0
180,AP890127-0022,0
180,AP890128-0144,1
180,AP890202-0210,0
180,AP890205-0052,1
180,AP890206-0122,0
180,AP890208-0168,0
180,AP890208-0259,0
180,AP890210-0102,1
180,AP890211-0138,0
180,AP890214-0183,0
180,AP890215-0009,0
180,AP890215-0207,0
180,AP890221-0180,0
180,AP890222-0238,0
180,AP890223-0032,0
180,AP890223-0152,0
180,AP890224-0141,0
180,AP890224-0197,0
180,AP890228-0165,1
180,AP890301-0026,0
180,AP890301-0101,0
180,AP890302-0198,0
180,AP890317-0193,0
180,AP890319-0095,0
180,AP890320-0195,0
180,AP890326-0041,0
180,AP890327-0104,0
180,AP890406-0102,0
180,AP890406-0166,0
180,AP890407-0028,0
180,AP890407-0081,0
180,AP890407-0104,0
180,AP890407-0163,0
180,AP890411-0162,0
180,AP890414-0044,0
180,AP890418-0199,0
180,AP890420-0093,0
180,AP890421-0018,0
180,AP890422-0010,0
180,AP890422-0112,0
180,AP890424-0184,1
180,AP890425-0188,1
180,AP890425-0190,0
180,AP890425-0221,0
180,AP890426-0025,1
180,AP890426-0156,1
180,AP890428-0154,0
180,AP890428-0167,0
180,AP890501-0179,1
180,AP890503-0042,0
180,AP890504-0122,1
180,AP890505-0084,0
180,AP890505-0111,0
180,AP890505-0138,0
180,AP890505-0155,0
180,AP890508-0179,1
180,AP890510-0080,0
180,AP890510-0161,0
180,AP890511-0175,0
180,AP890511-0203,0
180,AP890513-0105,0
180,AP890516-0124,1
180,AP890517-0086,1
180,AP890517-0159,1
180,AP890518-0155,1
180,AP890518-0156,0
180,AP890518-0171,0
180,AP890521-0093,0
180,AP890522-0110,1
180,AP890523-0151,0
180,AP890525-0166,0
180,AP890530-0122,0
180,AP890601-0093,1
180,AP890602-0166,0
180,AP890602-0280,0
180,AP890604-0055,0
180,AP890605-0023,1
180,AP890605-0180,1
180,AP890606-0169,1
180,AP890607-0145,0
180,AP890609-0244,0
180,AP890614-0209,1
180,AP890621-0204,1
180,AP890621-0205,0
180,AP890622-0001,0
180,AP890622-0162,0
180,AP890624-0022,0
180,AP890626-0148,1
180,AP890627-0134,1
180,AP890627-0152,1
180,AP890628-0166,0
180,AP890629-0132,1
180,AP890629-0211,0
180,AP890629-0249,0
180,AP890630-0037,0
180,AP890630-0147,1
180,AP890630-0177,0
180,AP890701-0118,1
180,AP890702-0063,1
180,AP890704-0108,1
180,AP890704-0173,0
180,AP890705-0114,1
180,AP890707-0123,0
180,AP890707-0135,0
180,AP890712-0214,0
180,AP890714-0174,1
180,AP890714-0215,0
180,AP890717-0155,0
180,AP890719-0142,0
180,AP890721-0007,0
180,AP890721-0245,0
180,AP890726-0148,1
180,AP890727-0079,0
180,AP890728-0203,0
180,AP890801-0196,0
180,AP890808-0095,0
180,AP890808-0148,0
180,AP890809-0168,0
180,AP890811-0108,1
180,AP890811-0194,0
180,AP890812-0064,0
180,AP890815-0247,0
180,AP890818-0155,0
180,AP890818-0156,0
180,AP890819-0088,1
180,AP890821-0092,0
180,AP890825-0238,1
180,AP890829-0008,0
180,AP890830-0160,1
180,AP890831-0040,0
180,AP890901-0023,1
180,AP890906-0159,1
180,AP890907-0035,0
180,AP890908-0020,0
180,AP890912-0138,1
180,AP890913-0050,1
180,AP890918-0045,0
180,AP890919-0265,0
180,AP890924-0001,0
180,AP890925-0160,0
180,AP890927-0163,0
180,AP890928-0161,0
180,AP891002-0133,0
180,AP891002-0205,0
180,AP891003-0173,1
180,AP891004-0090,1
180,AP891006-0159,1
180,AP891006-0166,0
180,AP891007-0068,1
180,AP891012-0324,0
180,AP891018-0129,1
180,AP891018-0170,0
180,AP891019-0092,0
180,AP891019-0140,0
180,AP891019-0249,0
180,AP891020-0138,1
180,AP891020-0173,1
180,AP891021-0020,1
180,AP891021-0063,0
180,AP891021-0110,0
180,AP891022-0058,1
180,AP891023-0047,0
180,AP891023-0121,0
180,AP891024-0127,0
180,AP891025-0132,0
180,AP891025-0167,0
180,AP891026-0112,0
180,AP891028-0007,1
180,AP891028-0117,1
180,AP891103-0068,0
180,AP891103-0256,0
180,AP891106-0153,0
180,AP891107-0227,0
180,AP891108-0042,0
180,AP891108-0136,0
180,AP891108-0202,0
180,AP891109-0133,0
180,AP891109-0236,0
180,AP891113-0088,1
180,AP891114-0075,0
180,AP891117-0094,0
180,AP891120-0053,0
180,AP891121-0157,0
180,AP891128-0026,0
180,AP891129-0081,0
180,AP891205-0182,0
180,AP891211-0192,0
180,AP891212-0137,1
180,AP891213-0073,0
180,AP891213-0107,0
180,AP891213-0211,0
180,AP891218-0184,0
180,AP891221-0054,0
180,AP891221-0082,0
180,AP891221-0143,1
180,AP891222-0071,0
180,AP891222-0094,0
180,AP891222-0233,1
180,AP891223-0077,0
181,AP880220-0009,0
181,AP880220-0109,0
181,AP880225-0175,0
181,AP880225-0181,1
181,AP880227-0149,0
181,AP880228-0037,0
181,AP880302-0040,0
181,AP880302-0135,0
181,AP880304-0098,0
181,AP880308-0113,0
181,AP880311-0133,0
181,AP880312-0039,0
181,AP880313-0075,0
181,AP880315-0044,0
181,AP880315-0101,0
181,AP880316-0009,0
181,AP880317-0095,0
181,AP880321-0266,0
181,AP880322-0022,0
181,AP880322-0056,0
181,AP880322-0201,0
181,AP880323-0034,0
181,AP880324-0034,0
181,AP880324-0107,0
181,AP880324-0188,0
181,AP880325-0146,0
181,AP880327-0002,0
181,AP880329-0114,0
181,AP880401-0177,0
181,AP880401-0238,0
181,AP880404-0237,0
181,AP880406-0033,0
181,AP880408-0106,0
181,AP880408-0149,0
181,AP880412-0195,0
181,AP880413-0190,0
181,AP880414-0044,0
181,AP880417-0007,0
181,AP880419-0133,0
181,AP880422-0035,0
181,AP880427-0151,0
181,AP880428-0243,0
181,AP880429-0073,0
181,AP880505-0037,0
181,AP880511-0101,0
181,AP880511-0220,0
181,AP880512-0041,0
181,AP880512-0164,0
181,AP880514-0104,0
181,AP880516-0278,0
181,AP880520-0098,0
181,AP880521-0105,0
181,AP880524-0017,0
181,AP880525-0219,0
181,AP880525-0264,0
181,AP880530-0024,0
181,AP880601-0092,0
181,AP880606-0154,0
181,AP880607-0156,0
181,AP880608-0075,0
181,AP880608-0168,0
181,AP880608-0295,0
181,AP880609-0016,0
181,AP880609-0025,0
181,AP880609-0279,0
181,AP880611-0155,0
181,AP880615-0138,0
181,AP880615-0339,0
181,AP880616-0225,0
181,AP880618-0036,0
181,AP880618-0079,0
181,AP880619-0046,0
181,AP880619-0053,0
181,AP880620-0055,0
181,AP880621-0058,0
181,AP880622-0217,0
181,AP880622-0227,0
181,AP880625-0135,0
181,AP880625-0194,0
181,AP880626-0078,0
181,AP880627-0046,0
181,AP880628-0074,0
181,AP880628-0235,0
181,AP880629-0031,0
181,AP880629-0260,0
181,AP880630-0124,0
181,AP880701-0038,0
181,AP880701-0160,0
181,AP880705-0012,0
181,AP880705-0085,1
181,AP880705-0237,0
181,AP880708-0118,0
181,AP880711-0121,0
181,AP880711-0182,0
181,AP880711-0183,0
181,AP880712-0188,0
181,AP880712-0190,0
181,AP880714-0149,0
181,AP880715-0187,0
181,AP880716-0001,0
181,AP880718-0229,0
181,AP880719-0006,0
181,AP880720-0089,0
181,AP880721-0226,0
181,AP880723-0124,0
181,AP880725-0235,0
181,AP880725-0237,0
181,AP880802-0016,0
181,AP880802-0239,0
181,AP880803-0028,0
181,AP880803-0049,0
181,AP880803-0086,0
181,AP880803-0153,0
181,AP880803-0191,0
181,AP880803-0211,0
181,AP880807-0062,0
181,AP880808-0053,0
181,AP880808-0234,0
181,AP880810-0172,0
181,AP880811-0057,0
181,AP880811-0180,0
181,AP880812-0071,0
181,AP880813-0148,0
181,AP880815-0263,0
181,AP880815-0312,0
181,AP880816-0279,0
181,AP880819-0118,0
181,AP880821-0020,0
181,AP880822-0069,0
181,AP880822-0227,0
181,AP880825-0171,0
181,AP880825-0206,0
181,AP880829-0244,0
181,AP880830-0039,0
181,AP880830-0160,0
181,AP880901-0018,0
181,AP880906-0005,0
181,AP880908-0195,0
181,AP880909-0025,1
181,AP880909-0044,0
181,AP880913-0167,0
181,AP880914-0159,0
181,AP880916-0026,0
181,AP880917-0163,0
181,AP880920-0017,0
181,AP880920-0034,0
181,AP880920-0239,0
181,AP880921-0049,0
181,AP880921-0075,0
181,AP880921-0187,0
181,AP880926-0064,0
181,AP880929-0083,0
181,AP880929-0157,0
181,AP881001-0131,0
181,AP881005-0158,0
181,AP881006-0138,0
181,AP881007-0094,0
181,AP881010-0226,0
181,AP881011-0124,0
181,AP881012-0156,0
181,AP881014-0071,0
181,AP881015-0053,0
181,AP881019-0137,0
181,AP881020-0009,0
181,AP881020-0104,0
181,AP881024-0218,0
181,AP881027-0017,0
181,AP881102-0003,0
181,AP881102-0262,0
181,AP881103-0005,0
181,AP881105-0147,0
181,AP881108-0094,0
181,AP881111-0140,0
181,AP881112-0077,0
181,AP881123-0127,0
181,AP881123-0131,0
181,AP881123-0134,0
181,AP881124-0034,0
181,AP881125-0053,0
181,AP881125-0131,0
181,AP881128-0225,0
181,AP881201-0164,0
181,AP881201-0174,0
181,AP881201-0213,0
181,AP881201-0226,0
181,AP881201-0252,0
181,AP881202-0011,0
181,AP881202-0053,0
181,AP881203-0129,0
181,AP881204-0006,0
181,AP881205-0111,0
181,AP881205-0167,0
181,AP881205-0189,0
181,AP881206-0064,0
181,AP881206-0184,0
181,AP881207-0069,0
181,AP881208-0311,0
181,AP881212-0122,0
181,AP881212-0263,0
181,AP881212-0264,0
181,AP881212-0273,0
181,AP881214-0183,0
181,AP881214-0214,0
181,AP881215-0215,0
181,AP881216-0020,0
181,AP881216-0134,0
181,AP881220-0012,0
181,AP881220-0105,0
181,AP881220-0204,1
181,AP881221-0086,0
181,AP881221-0090,0
181,AP881223-0026,0
181,AP881224-0102,0
181,AP881231-0004,0
181,AP890104-0016,0
181,AP890104-0124,1
181,AP890104-0207,0
181,AP890105-0203,0
181,AP890109-0094,0
181,AP890109-0149,0
181,AP890109-0159,0
181,AP890109-0267,0
181,AP890110-0195,0
181,AP890111-0215,0
181,AP890114-0066,0
181,AP890116-0116,0
181,AP890119-0117,0
181,AP890123-0239,0
181,AP890123-0255,0
181,AP890125-0004,0
181,AP890125-0183,0
181,AP890131-0010,0
181,AP890131-0038,0
181,AP890131-0142,0
181,AP890201-0064,0
181,AP890201-0195,0
181,AP890209-0117,0
181,AP890209-0184,0
181,AP890210-0006,0
181,AP890210-0021,0
181,AP890210-0190,0
181,AP890212-0059,0
181,AP890213-0001,0
181,AP890214-0095,0
181,AP890215-0008,0
181,AP890215-0134,0
181,AP890215-0153,0
181,AP890215-0166,0
181,AP890215-0177,0
181,AP890216-0031,0
181,AP890216-0219,0
181,AP890220-0014,0
181,AP890220-0056,0
181,AP890220-0112,0
181,AP890223-0035,0
181,AP890223-0043,0
181,AP890224-0150,0
181,AP890228-0160,0
181,AP890302-0208,0
181,AP890307-0152,0
181,AP890309-0146,1
181,AP890309-0211,0
181,AP890310-0010,0
181,AP890310-0202,0
181,AP890320-0234,0
181,AP890320-0235,0
181,AP890320-0236,0
181,AP890322-0087,1
181,AP890322-0121,0
181,AP890322-0132,0
181,AP890323-0219,0
181,AP890328-0078,0
181,AP890403-0101,0
181,AP890405-0032,0
181,AP890405-0153,0
181,AP890406-0212,0
181,AP890407-0014,0
181,AP890410-0082,0
181,AP890411-0119,0
181,AP890411-0141,0
181,AP890412-0082,0
181,AP890412-0168,0
181,AP890413-0153,0
181,AP890415-0056,0
181,AP890415-0127,0
181,AP890416-0020,0
181,AP890417-0105,0
181,AP890417-0231,0
181,AP890418-0220,0
181,AP890418-0253,0
181,AP890420-0064,0
181,AP890420-0073,0
181,AP890421-0027,0
181,AP890424-0243,0
181,AP890425-0136,0
181,AP890425-0290,0
181,AP890428-0029,0
181,AP890430-0020,0
181,AP890501-0213,0
181,AP890503-0120,0
181,AP890503-0186,0
181,AP890503-0253,0
181,AP890504-0060,0
181,AP890504-0170,0
181,AP890504-0273,0
181,AP890506-0096,0
181,AP890509-0149,0
181,AP890510-0042,0
181,AP890510-0190,0
181,AP890512-0010,0
181,AP890512-0227,0
181,AP890513-0094,0
181,AP890515-0075,0
181,AP890517-0283,0
181,AP890518-0164,0
181,AP890519-0066,0
181,AP890521-0054,0
181,AP890524-0094,0
181,AP890524-0107,0
181,AP890524-0153,0
181,AP890525-0160,0
181,AP890526-0143,0
181,AP890601-0254,0
181,AP890601-0319,0
181,AP890601-0320,0
181,AP890601-0321,0
181,AP890601-0327,0
181,AP890602-0086,0
181,AP890602-0087,0
181,AP890605-0121,0
181,AP890607-0019,0
181,AP890607-0160,0
181,AP890609-0031,0
181,AP890609-0079,0
181,AP890609-0118,0
181,AP890612-0022,0
181,AP890614-0008,0
181,AP890616-0142,0
181,AP890617-0097,0
181,AP890619-0111,0
181,AP890620-0078,0
181,AP890623-0197,0
181,AP890626-0240,0
181,AP890626-0243,0
181,AP890626-0248,0
181,AP890703-0007,0
181,AP890703-0063,0
181,AP890703-0255,0
181,AP890705-0006,0
181,AP890705-0011,0
181,AP890709-0009,0
181,AP890710-0241,0
181,AP890710-0243,0
181,AP890711-0091,0
181,AP890713-0186,0
181,AP890718-0202,0
181,AP890719-0071,0
181,AP890719-0230,0
181,AP890720-0210,0
181,AP890721-0111,0
181,AP890723-0035,0
181,AP890724-0222,1
181,AP890725-0024,0
181,AP890725-0160,0
181,AP890726-0012,0
181,AP890726-0180,0
181,AP890728-0039,0
181,AP890731-0104,0
181,AP890802-0167,0
181,AP890803-0118,0
181,AP890807-0143,0
181,AP890809-0013,0
181,AP890814-0065,0
181,AP890814-0128,0
181,AP890815-0018,0
181,AP890816-0160,0
181,AP890818-0002,0
181,AP890818-0143,0
181,AP890818-0153,0
181,AP890818-0155,0
181,AP890818-0156,0
181,AP890821-0177,0
181,AP890821-0189,0
181,AP890821-0193,0
181,AP890821-0200,0
181,AP890821-0206,0
181,AP890822-0123,0
181,AP890824-0095,0
181,AP890826-0087,0
181,AP890828-0175,0
181,AP890829-0143,0
181,AP890901-0031,0
181,AP890901-0032,0
181,AP890905-0191,0
181,AP890906-0111,0
181,AP890906-0191,0
181,AP890908-0044,0
181,AP890911-0122,0
181,AP890913-0201,0
181,AP890914-0047,0
181,AP890914-0191,0
181,AP890917-0048,0
181,AP890918-0038,0
181,AP890918-0189,0
181,AP890918-0199,0
181,AP890918-0211,0
181,AP890918-0213,0
181,AP890918-0214,0
181,AP890919-0123,0
181,AP890921-0035,0
181,AP890925-0033,0
181,AP890928-0119,0
181,AP891002-0287,0
181,AP891003-0169,0
181,AP891004-0119,0
181,AP891005-0107,1
181,AP891005-0119,0
181,AP891006-0108,0
181,AP891006-0114,0
181,AP891006-0156,0
181,AP891007-0013,0
181,AP891007-0070,0
181,AP891010-0043,0
181,AP891010-0066,0
181,AP891011-0082,0
