qid,docno,label
192,WSJ891003-0111,0
192,WSJ891003-0178,0
192,WSJ891009-0059,0
192,WSJ891010-0016,0
192,WSJ891012-0118,0
192,WSJ891018-0095,0
192,WSJ891019-0058,0
192,WSJ891019-0124,0
192,WSJ891020-0076,0
192,WSJ891023-0087,0
192,WSJ891024-0035,1
192,WSJ891024-0071,0
192,WSJ891024-0080,0
192,WSJ891027-0052,0
192,WSJ891027-0077,0
192,WSJ891027-0140,0
192,WSJ891030-0078,0
192,WSJ900404-0003,0
192,WSJ900406-0092,0
192,WSJ900406-0140,0
192,WSJ900409-0022,0
192,WSJ900409-0128,0
192,WSJ900409-0153,0
192,WSJ900410-0009,0
192,WSJ900410-0017,0
192,WSJ900410-0075,0
192,WSJ900411-0024,0
192,WSJ900412-0115,0
192,WSJ900413-0041,0
192,WSJ900413-0099,0
192,WSJ900413-0104,0
192,WSJ900413-0119,1
192,WSJ900416-0039,0
192,WSJ900417-0072,0
192,WSJ900423-0072,0
192,WSJ900424-0049,0
192,WSJ900426-0017,0
192,WSJ900426-0068,0
192,WSJ900507-0069,0
192,WSJ900514-0043,0
192,WSJ900516-0083,0
192,WSJ900517-0075,0
192,WSJ900518-0005,0
192,WSJ900522-0084,0
192,WSJ900523-0004,0
192,WSJ900523-0093,0
192,WSJ900523-0167,0
192,WSJ900524-0145,0
192,WSJ900525-0059,0
192,WSJ900525-0135,0
192,WSJ900525-0152,0
192,WSJ900605-0008,0
192,WSJ900605-0079,0
192,WSJ900608-0093,1
192,WSJ900608-0153,0
192,WSJ900612-0001,1
192,WSJ900612-0039,0
192,WSJ900613-0014,0
192,WSJ900613-0035,1
192,WSJ900619-0004,1
192,WSJ900620-0136,0
192,WSJ900627-0027,0
192,WSJ900627-0085,0
192,WSJ900628-0010,0
192,WSJ900629-0050,0
192,WSJ900702-0014,0
192,WSJ900705-0035,0
192,WSJ900705-0105,0
192,WSJ900706-0138,0
192,WSJ900710-0023,0
192,WSJ900710-0027,0
192,WSJ900710-0042,0
192,WSJ900713-0079,0
192,WSJ900713-0147,0
192,WSJ900716-0105,0
192,WSJ900719-0046,1
192,WSJ900723-0050,0
192,WSJ900726-0061,0
192,WSJ900727-0077,0
192,WSJ900730-0017,0
192,WSJ900730-0058,1
192,WSJ900731-0001,0
192,WSJ900801-0003,0
192,WSJ900801-0011,0
192,WSJ900801-0059,0
192,WSJ900801-0069,0
192,WSJ900802-0013,1
192,WSJ900803-0011,0
192,WSJ900803-0065,0
192,WSJ900803-0156,0
192,WSJ900806-0053,0
192,WSJ900806-0150,0
192,WSJ900808-0008,0
192,WSJ900808-0089,0
192,WSJ900809-0063,0
192,WSJ900809-0096,0
192,WSJ900809-0129,0
192,WSJ900814-0029,0
192,WSJ900814-0105,0
192,WSJ900816-0150,0
192,WSJ900817-0014,0
192,WSJ900817-0053,0
192,WSJ900817-0066,0
192,WSJ900820-0028,0
192,WSJ900820-0033,0
192,WSJ900820-0054,0
192,WSJ900822-0064,0
192,WSJ900823-0063,0
192,WSJ900823-0098,0
192,WSJ900824-0040,0
192,WSJ900831-0119,0
192,WSJ900904-0087,0
192,WSJ900907-0083,0
192,WSJ900907-0086,0
192,WSJ900910-0022,0
192,WSJ900910-0030,0
192,WSJ900910-0080,1
192,WSJ900914-0034,0
192,WSJ900924-0096,0
192,WSJ900924-0140,0
192,WSJ900927-0147,0
192,WSJ900928-0012,0
192,WSJ900928-0055,0
192,WSJ900928-0062,0
192,WSJ900928-0100,0
192,WSJ901221-0136,0
192,WSJ901224-0172,0
192,WSJ910104-0045,0
192,WSJ910104-0093,0
192,WSJ910107-0001,0
192,WSJ910111-0054,0
192,WSJ910114-0003,0
192,WSJ910116-0128,0
192,WSJ910117-0021,1
192,WSJ910117-0053,0
192,WSJ910125-0047,0
192,WSJ910125-0112,0
192,WSJ910128-0047,1
192,WSJ910129-0015,1
192,WSJ910130-0066,0
192,WSJ910131-0025,0
192,WSJ910201-0111,0
192,WSJ910204-0059,1
192,WSJ910207-0111,0
192,WSJ910207-0124,0
192,WSJ910208-0114,0
192,WSJ910211-0002,0
192,WSJ910211-0060,0
192,WSJ910212-0155,0
192,WSJ910213-0064,1
192,WSJ910213-0077,0
192,WSJ910214-0041,0
192,WSJ910214-0144,0
192,WSJ910215-0005,0
192,WSJ910219-0046,0
192,WSJ910220-0007,0
192,WSJ910220-0045,0
192,WSJ910221-0124,0
192,WSJ910222-0124,0
192,WSJ910222-0172,0
192,WSJ910227-0055,0
192,WSJ910228-0003,0
192,WSJ910304-0081,0
192,WSJ910304-0126,0
192,WSJ910306-0136,0
192,WSJ910307-0103,0
192,WSJ910308-0089,0
192,WSJ910308-0105,0
192,WSJ910311-0036,0
192,WSJ910312-0075,0
192,WSJ910312-0077,0
192,WSJ910312-0125,0
192,WSJ910313-0033,0
192,WSJ910313-0071,0
192,WSJ910313-0087,0
192,WSJ910314-0141,0
192,WSJ910319-0033,0
192,WSJ910320-0013,0
192,WSJ910320-0131,0
192,WSJ910325-0064,0
192,WSJ910325-0176,0
192,WSJ910325-0177,0
192,WSJ910402-0007,0
192,WSJ910402-0121,0
192,WSJ910402-0157,0
192,WSJ910404-0028,0
192,WSJ910408-0136,0
192,WSJ910410-0063,1
192,WSJ910410-0093,0
192,WSJ910412-0114,0
192,WSJ910415-0109,0
192,WSJ910416-0065,0
192,WSJ910418-0061,0
192,WSJ910418-0146,0
192,WSJ910423-0162,0
192,WSJ910423-0218,0
192,WSJ910424-0075,0
192,WSJ910425-0066,0
192,WSJ910426-0077,0
192,WSJ910426-0118,0
192,WSJ910426-0119,0
192,WSJ910430-0005,0
192,WSJ910430-0050,0
192,WSJ910501-0016,1
192,WSJ910502-0004,0
192,WSJ910502-0085,0
192,WSJ910503-0039,0
192,WSJ910506-0145,0
192,WSJ910507-0077,0
192,WSJ910510-0061,0
192,WSJ910513-0082,0
192,WSJ910514-0105,0
192,WSJ910515-0004,0
192,WSJ910515-0146,0
192,WSJ910515-0164,0
192,WSJ910516-0165,0
192,WSJ910522-0059,0
192,WSJ910524-0119,0
192,WSJ910524-0169,0
192,WSJ910528-0053,0
192,WSJ910530-0017,0
192,WSJ910530-0059,0
192,WSJ910604-0067,0
192,WSJ910604-0073,0
192,WSJ910611-0029,0
192,WSJ910611-0055,0
192,WSJ910612-0135,0
192,WSJ910613-0015,0
192,WSJ910620-0081,0
192,WSJ910627-0042,0
192,WSJ910627-0112,0
192,WSJ910628-0075,0
192,WSJ910628-0084,0
192,WSJ910628-0108,0
192,WSJ910705-0069,0
192,WSJ910708-0013,0
192,WSJ910709-0041,0
192,WSJ910709-0091,0
192,WSJ910709-0116,0
192,WSJ910710-0077,0
192,WSJ910711-0108,0
192,WSJ910718-0125,0
192,WSJ910719-0123,0
192,WSJ910722-0089,0
192,WSJ910723-0133,0
192,WSJ910724-0108,0
192,WSJ910730-0079,0
192,WSJ910801-0043,0
192,WSJ910802-0078,0
192,WSJ910805-0095,0
192,WSJ910805-0167,0
192,WSJ910806-0056,0
192,WSJ910812-0057,1
192,WSJ910813-0111,0
192,WSJ910815-0080,0
192,WSJ910819-0058,0
192,WSJ910821-0079,0
192,WSJ910823-0044,0
192,WSJ910823-0097,0
192,WSJ910828-0112,0
192,WSJ910828-0122,0
192,WSJ910829-0111,0
192,WSJ910905-0019,0
192,WSJ910905-0114,0
192,WSJ910911-0065,0
192,WSJ910912-0059,0
192,WSJ910919-0134,0
192,WSJ910923-0134,0
192,WSJ910924-0021,0
192,WSJ910926-0003,0
192,WSJ910926-0052,0
192,WSJ910930-0103,0
192,WSJ911001-0165,0
192,WSJ911002-0107,0
192,WSJ911002-0174,0
192,WSJ911007-0188,0
192,WSJ911009-0096,0
192,WSJ911015-0111,1
192,WSJ911015-0115,0
192,WSJ911022-0168,0
192,WSJ911025-0062,0
192,WSJ911028-0060,0
192,WSJ911029-0109,0
192,WSJ911029-0123,0
192,WSJ911030-0028,0
192,WSJ911031-0076,0
192,WSJ911031-0094,0
192,WSJ911101-0087,0
192,WSJ911101-0179,0
192,WSJ911106-0038,0
192,WSJ911106-0047,0
192,WSJ911106-0127,0
192,WSJ911107-0134,0
192,WSJ911108-0009,0
192,WSJ911115-0044,0
192,WSJ911115-0118,0
192,WSJ911118-0104,0
192,WSJ911118-0133,0
192,WSJ911122-0116,0
192,WSJ911127-0053,0
192,WSJ911210-0029,0
192,WSJ911219-0110,0
192,WSJ920103-0012,0
192,WSJ920107-0098,0
192,WSJ920108-0171,0
192,WSJ920109-0010,0
192,WSJ920110-0048,0
192,WSJ920113-0008,0
192,WSJ920115-0010,0
192,WSJ920115-0089,0
192,WSJ920121-0096,0
192,WSJ920123-0069,0
192,WSJ920124-0162,0
192,WSJ920127-0051,0
192,WSJ920128-0070,0
192,WSJ920206-0062,0
192,WSJ920211-0025,0
192,WSJ920212-0109,0
192,WSJ920214-0118,0
192,WSJ920218-0055,0
192,WSJ920219-0054,0
192,WSJ920221-0191,0
192,WSJ920306-0098,0
192,WSJ920309-0003,0
192,WSJ920311-0011,0
192,WSJ920317-0035,0
192,WSJ920323-0132,0
193,WSJ861201-0076,0
193,WSJ861202-0016,0
193,WSJ861202-0105,0
193,WSJ861202-0115,0
193,WSJ861203-0091,0
193,WSJ861209-0099,0
193,WSJ861210-0057,0
193,WSJ861210-0096,0
193,WSJ861210-0103,0
193,WSJ861210-0108,0
193,WSJ861210-0132,0
193,WSJ861211-0048,0
193,WSJ861211-0104,0
193,WSJ861215-0025,0
193,WSJ861216-0058,0
193,WSJ861218-0139,0
193,WSJ861219-0020,1
193,WSJ861224-0025,0
193,WSJ861224-0045,0
193,WSJ861224-0169,0
193,WSJ861229-0018,0
193,WSJ861231-0166,0
193,WSJ870105-0005,0
193,WSJ870106-0080,0
193,WSJ870106-0117,0
193,WSJ870108-0112,0
193,WSJ870112-0132,0
193,WSJ870114-0106,0
193,WSJ870116-0026,0
193,WSJ870121-0121,0
193,WSJ870123-0144,0
193,WSJ870127-0024,1
193,WSJ870128-0132,0
193,WSJ870203-0041,0
193,WSJ870204-0113,0
193,WSJ870204-0147,0
193,WSJ870205-0157,0
193,WSJ870209-0115,0
193,WSJ870211-0118,1
193,WSJ870212-0143,0
193,WSJ870218-0134,0
193,WSJ870220-0100,0
193,WSJ870223-0027,0
193,WSJ870224-0108,0
193,WSJ870227-0017,0
193,WSJ870227-0039,0
193,WSJ870227-0074,0
193,WSJ870227-0155,0
193,WSJ870302-0067,0
193,WSJ870303-0069,0
193,WSJ870303-0155,0
193,WSJ870304-0076,0
193,WSJ870304-0078,0
193,WSJ870309-0056,0
193,WSJ870311-0117,0
193,WSJ870313-0127,0
193,WSJ870317-0096,0
193,WSJ870317-0115,0
193,WSJ870318-0159,0
193,WSJ870319-0057,0
193,WSJ870326-0018,0
193,WSJ870327-0109,0
193,WSJ870327-0152,0
193,WSJ870331-0163,0
193,WSJ870402-0134,0
193,WSJ870407-0131,0
193,WSJ870409-0122,0
193,WSJ870413-0094,0
193,WSJ870414-0134,0
193,WSJ870417-0019,0
193,WSJ870421-0019,0
193,WSJ870422-0029,0
193,WSJ870422-0115,0
193,WSJ870428-0066,0
193,WSJ870428-0119,0
193,WSJ870511-0112,0
193,WSJ870512-0019,0
193,WSJ870512-0061,0
193,WSJ870513-0058,0
193,WSJ870514-0100,1
193,WSJ870515-0012,0
193,WSJ870515-0048,0
193,WSJ870515-0067,1
193,WSJ870519-0061,0
193,WSJ870519-0086,0
193,WSJ870520-0096,0
193,WSJ870520-0148,0
193,WSJ870521-0136,0
193,WSJ870527-0090,0
193,WSJ870601-0070,0
193,WSJ870602-0004,0
193,WSJ870605-0017,0
193,WSJ870605-0083,0
193,WSJ870611-0092,0
193,WSJ870615-0060,0
193,WSJ870615-0073,0
193,WSJ870615-0108,0
193,WSJ870616-0140,0
193,WSJ870622-0003,0
193,WSJ870624-0087,0
193,WSJ870626-0182,0
193,WSJ870630-0119,0
193,WSJ870701-0003,0
193,WSJ870701-0153,0
193,WSJ870706-0051,0
193,WSJ870707-0106,0
193,WSJ870708-0023,0
193,WSJ870708-0110,0
193,WSJ870709-0082,0
193,WSJ870710-0097,0
193,WSJ870710-0115,0
193,WSJ870713-0106,0
193,WSJ870720-0058,0
193,WSJ870720-0111,0
193,WSJ870721-0114,0
193,WSJ870723-0027,0
193,WSJ870727-0040,0
193,WSJ870729-0041,0
193,WSJ870729-0164,0
193,WSJ870805-0061,0
193,WSJ870806-0003,0
193,WSJ870810-0097,0
193,WSJ870811-0006,0
193,WSJ870817-0033,0
193,WSJ870817-0066,0
193,WSJ870817-0071,0
193,WSJ870820-0047,0
193,WSJ870824-0026,0
193,WSJ870827-0058,0
193,WSJ870828-0149,0
193,WSJ870831-0090,0
193,WSJ870901-0005,0
193,WSJ870901-0092,0
193,WSJ870902-0055,0
193,WSJ870908-0083,0
193,WSJ870909-0126,0
193,WSJ870914-0102,0
193,WSJ870914-0107,0
193,WSJ870915-0008,0
193,WSJ870916-0125,0
193,WSJ870917-0008,0
193,WSJ870921-0006,0
193,WSJ870923-0074,1
193,WSJ870924-0082,0
193,WSJ870924-0095,1
193,WSJ870930-0013,0
193,WSJ870930-0017,0
193,WSJ870930-0141,0
193,WSJ871008-0058,0
193,WSJ871008-0098,0
193,WSJ871013-0033,0
193,WSJ871015-0099,0
193,WSJ871016-0005,0
193,WSJ871021-0137,0
193,WSJ871023-0096,0
193,WSJ871027-0120,0
193,WSJ871027-0122,0
193,WSJ871028-0070,0
193,WSJ871029-0128,0
193,WSJ871105-0056,0
193,WSJ871105-0083,0
193,WSJ871105-0088,0
193,WSJ871105-0116,0
193,WSJ871109-0004,0
193,WSJ871109-0054,0
193,WSJ871110-0007,0
193,WSJ871110-0110,0
193,WSJ871112-0010,0
193,WSJ871116-0147,0
193,WSJ871118-0012,0
193,WSJ871118-0059,0
193,WSJ871119-0008,0
193,WSJ871119-0058,0
193,WSJ871119-0077,0
193,WSJ871119-0088,0
193,WSJ871120-0008,0
193,WSJ871120-0155,0
193,WSJ871123-0009,0
193,WSJ871123-0122,0
193,WSJ871124-0103,1
193,WSJ871124-0160,0
193,WSJ871130-0050,0
193,WSJ871130-0051,0
193,WSJ871130-0069,0
193,WSJ871203-0116,0
193,WSJ871210-0050,0
193,WSJ871210-0124,0
193,WSJ871215-0027,0
193,WSJ871215-0098,0
193,WSJ871216-0042,0
193,WSJ871216-0147,0
193,WSJ871222-0001,0
193,WSJ871222-0006,0
193,WSJ871223-0103,0
193,WSJ871224-0072,0
193,WSJ871224-0113,0
193,WSJ871228-0043,0
193,WSJ871231-0079,1
193,WSJ871231-0104,0
193,WSJ880104-0128,0
193,WSJ880105-0055,0
193,WSJ880107-0165,0
193,WSJ880112-0063,0
193,WSJ880114-0073,0
193,WSJ880114-0116,0
193,WSJ880115-0052,0
193,WSJ880115-0122,0
193,WSJ880119-0073,0
193,WSJ880119-0081,0
193,WSJ880120-0135,0
193,WSJ880122-0083,0
193,WSJ880122-0177,0
193,WSJ880125-0030,0
193,WSJ880128-0043,0
193,WSJ880129-0118,1
193,WSJ880201-0127,0
193,WSJ880202-0162,0
193,WSJ880204-0109,0
193,WSJ880204-0137,0
193,WSJ880205-0066,0
193,WSJ880209-0112,0
193,WSJ880210-0066,0
193,WSJ880211-0045,0
193,WSJ880212-0023,0
193,WSJ880212-0027,0
193,WSJ880217-0154,0
193,WSJ880219-0015,0
193,WSJ880219-0176,0
193,WSJ880222-0072,0
193,WSJ880225-0133,0
193,WSJ880226-0088,0
193,WSJ880229-0114,0
193,WSJ880229-0156,0
193,WSJ880308-0103,0
193,WSJ880317-0170,0
193,WSJ880318-0154,0
193,WSJ880323-0129,0
193,WSJ880325-0184,0
193,WSJ880330-0166,0
193,WSJ880331-0001,1
193,WSJ880331-0091,0
193,WSJ880401-0043,0
193,WSJ880404-0038,0
193,WSJ880406-0009,0
193,WSJ880407-0136,0
193,WSJ880408-0140,0
193,WSJ880414-0068,0
193,WSJ880415-0055,0
193,WSJ880415-0071,0
193,WSJ880419-0115,0
193,WSJ880420-0086,0
193,WSJ880425-0032,0
193,WSJ880428-0055,0
193,WSJ880509-0001,0
193,WSJ880511-0161,0
193,WSJ880517-0083,0
193,WSJ880517-0118,0
193,WSJ880519-0082,0
193,WSJ880523-0066,0
193,WSJ880524-0027,0
193,WSJ880524-0136,0
193,WSJ880526-0015,1
193,WSJ880527-0016,0
193,WSJ880531-0031,0
193,WSJ880531-0118,0
193,WSJ880531-0134,0
193,WSJ880603-0034,0
193,WSJ880603-0159,0
193,WSJ880607-0065,0
193,WSJ880610-0125,0
193,WSJ880613-0142,0
193,WSJ880615-0009,0
193,WSJ880617-0059,0
193,WSJ880617-0126,0
193,WSJ880621-0105,0
193,WSJ880622-0037,0
193,WSJ880623-0042,0
193,WSJ880623-0071,0
193,WSJ880623-0083,0
193,WSJ880623-0133,0
193,WSJ880624-0120,0
193,WSJ880627-0070,0
193,WSJ880627-0125,0
193,WSJ880628-0103,0
193,WSJ880629-0095,0
193,WSJ880629-0139,0
193,WSJ880630-0020,0
193,WSJ880630-0079,0
193,WSJ880630-0120,0
193,WSJ880701-0025,0
193,WSJ880705-0059,0
193,WSJ880706-0010,0
193,WSJ880707-0109,0
193,WSJ880707-0145,0
193,WSJ880708-0131,1
193,WSJ880708-0147,0
193,WSJ880715-0078,0
193,WSJ880721-0139,0
193,WSJ880727-0134,0
193,WSJ880801-0076,0
193,WSJ880802-0168,0
193,WSJ880804-0044,0
193,WSJ880804-0106,0
193,WSJ880804-0154,0
193,WSJ880808-0057,0
193,WSJ880808-0120,1
193,WSJ880810-0090,0
193,WSJ880810-0103,1
193,WSJ880811-0112,0
193,WSJ880811-0126,0
193,WSJ880816-0051,0
193,WSJ880817-0049,0
193,WSJ880818-0022,0
193,WSJ880829-0021,0
193,WSJ880831-0106,0
193,WSJ880902-0076,0
193,WSJ880902-0083,0
193,WSJ880906-0058,0
193,WSJ880909-0040,0
193,WSJ880909-0129,0
193,WSJ880909-0136,0
193,WSJ880912-0066,0
193,WSJ880915-0152,0
193,WSJ880916-0189,1
193,WSJ880919-0038,0
193,WSJ880922-0069,0
193,WSJ880928-0005,0
193,WSJ880928-0087,0
193,WSJ881003-0012,0
193,WSJ881004-0160,0
193,WSJ881005-0103,0
193,WSJ881005-0155,1
193,WSJ881007-0005,0
193,WSJ881010-0043,0
193,WSJ881014-0194,0
193,WSJ881018-0120,0
193,WSJ881027-0016,0
193,WSJ881028-0112,0
193,WSJ881031-0034,1
193,WSJ881103-0018,0
193,WSJ881103-0021,0
193,WSJ881107-0094,0
193,WSJ881109-0087,0
193,WSJ881109-0169,0
193,WSJ881110-0135,0
193,WSJ881114-0086,0
193,WSJ881115-0045,0
193,WSJ881117-0044,0
193,WSJ890728-0109,0
193,WSJ890728-0115,0
193,WSJ890731-0107,0
193,WSJ890803-0021,0
193,WSJ890803-0168,0
193,WSJ890804-0081,0
193,WSJ890804-0087,0
193,WSJ890807-0002,0
193,WSJ890807-0021,0
193,WSJ890808-0106,0
193,WSJ890809-0068,0
193,WSJ890810-0071,0
193,WSJ890823-0110,0
193,WSJ890829-0111,0
193,WSJ890830-0072,0
193,WSJ890830-0074,0
193,WSJ890911-0017,0
193,WSJ890912-0051,0
193,WSJ890914-0073,0
193,WSJ890920-0059,0
193,WSJ890920-0140,0
193,WSJ890922-0146,0
193,WSJ890922-0180,0
193,WSJ890926-0039,0
193,WSJ890927-0163,0
193,WSJ891003-0008,0
193,WSJ891003-0095,0
193,WSJ891004-0104,0
193,WSJ891005-0026,0
193,WSJ891005-0036,0
193,WSJ891005-0044,0
193,WSJ891010-0027,0
193,WSJ891010-0081,0
193,WSJ891012-0119,0
193,WSJ891013-0100,0
193,WSJ891016-0010,0
193,WSJ891023-0061,0
193,WSJ891024-0118,0
193,WSJ891026-0039,0
193,WSJ891031-0126,0
193,WSJ891102-0180,0
193,WSJ900402-0033,0
193,WSJ900404-0181,0
193,WSJ900411-0084,0
193,WSJ900412-0128,0
193,WSJ900413-0048,0
193,WSJ900413-0174,0
193,WSJ900413-0195,0
193,WSJ900416-0022,0
193,WSJ900419-0080,0
193,WSJ900420-0001,0
193,WSJ900420-0178,0
193,WSJ900424-0097,0
193,WSJ900425-0178,0
193,WSJ900427-0142,0
193,WSJ900430-0159,0
193,WSJ900501-0166,0
193,WSJ900502-0067,0
193,WSJ900502-0129,0
193,WSJ900503-0092,0
193,WSJ900503-0103,0
193,WSJ900507-0015,0
193,WSJ900509-0102,0
193,WSJ900510-0129,1
193,WSJ900511-0166,0
193,WSJ900515-0042,0
193,WSJ900516-0069,0
193,WSJ900517-0104,0
193,WSJ900517-0107,0
193,WSJ900518-0073,0
193,WSJ900521-0077,0
193,WSJ900523-0115,0
193,WSJ900524-0015,0
193,WSJ900529-0008,0
193,WSJ900531-0089,0
193,WSJ900605-0104,0
193,WSJ900606-0145,0
193,WSJ900607-0117,0
193,WSJ900611-0081,0
193,WSJ900611-0091,0
193,WSJ900611-0130,0
193,WSJ900613-0002,0
193,WSJ900613-0097,0
193,WSJ900613-0135,0
193,WSJ900614-0089,0
193,WSJ900618-0154,0
193,WSJ900622-0048,0
193,WSJ900625-0132,0
193,WSJ900625-0157,0
193,WSJ900626-0153,0
193,WSJ900627-0041,0
193,WSJ900627-0108,0
193,WSJ900702-0085,0
193,WSJ900702-0169,0
193,WSJ900705-0054,0
193,WSJ900705-0141,0
193,WSJ900709-0039,0
193,WSJ900711-0100,0
193,WSJ900712-0019,0
193,WSJ900712-0138,0
193,WSJ900713-0039,0
193,WSJ900713-0087,0
193,WSJ900716-0144,0
193,WSJ900718-0134,0
193,WSJ900719-0087,0
193,WSJ900720-0067,0
193,WSJ900724-0005,0
193,WSJ900724-0105,0
193,WSJ900727-0030,0
193,WSJ900731-0001,0
193,WSJ900731-0048,0
193,WSJ900731-0052,0
193,WSJ900802-0040,0
193,WSJ900803-0062,0
193,WSJ900806-0089,0
193,WSJ900806-0150,0
193,WSJ900809-0132,0
193,WSJ900810-0119,0
193,WSJ900813-0055,0
193,WSJ900813-0074,0
193,WSJ900813-0153,0
193,WSJ900815-0085,0
193,WSJ900817-0056,0
193,WSJ900817-0103,0
193,WSJ900820-0111,0
193,WSJ900821-0006,1
193,WSJ900821-0074,0
193,WSJ900822-0006,0
193,WSJ900822-0067,0
193,WSJ900823-0110,0
193,WSJ900824-0061,0
193,WSJ900831-0073,0
193,WSJ900904-0118,0
193,WSJ900905-0094,0
193,WSJ900907-0126,0
193,WSJ900910-0079,0
193,WSJ900912-0089,0
193,WSJ900913-0097,0
193,WSJ900914-0013,0
193,WSJ900914-0170,0
193,WSJ900917-0107,0
193,WSJ900918-0146,0
193,WSJ900920-0055,0
193,WSJ900920-0120,0
193,WSJ900920-0143,0
193,WSJ900924-0020,0
193,WSJ900928-0072,0
193,WSJ900928-0074,0
193,WSJ901226-0090,0
193,WSJ901231-0086,0
193,WSJ910103-0105,0
193,WSJ910107-0169,0
193,WSJ910108-0091,0
193,WSJ910110-0125,0
193,WSJ910111-0027,0
193,WSJ910115-0132,0
193,WSJ910117-0079,0
193,WSJ910121-0013,0
193,WSJ910125-0085,0
193,WSJ910129-0085,0
193,WSJ910129-0118,0
193,WSJ910130-0057,0
193,WSJ910131-0053,0
193,WSJ910131-0157,0
193,WSJ910131-0163,0
193,WSJ910201-0003,0
193,WSJ910201-0173,0
193,WSJ910204-0155,0
193,WSJ910211-0088,0
193,WSJ910211-0166,0
193,WSJ910212-0107,0
193,WSJ910214-0017,0
193,WSJ910214-0079,0
193,WSJ910214-0106,0
193,WSJ910214-0114,0
193,WSJ910215-0169,0
193,WSJ910219-0013,0
193,WSJ910221-0164,0
193,WSJ910225-0070,0
193,WSJ910305-0009,0
193,WSJ910306-0059,0
193,WSJ910307-0103,0
193,WSJ910313-0080,0
193,WSJ910313-0083,0
193,WSJ910314-0024,0
193,WSJ910314-0042,0
193,WSJ910319-0067,0
193,WSJ910320-0042,0
193,WSJ910322-0134,0
193,WSJ910329-0157,0
193,WSJ910401-0012,0
193,WSJ910401-0086,0
193,WSJ910402-0090,0
193,WSJ910405-0114,0
193,WSJ910409-0044,0
193,WSJ910410-0157,0
193,WSJ910412-0156,0
193,WSJ910415-0183,0
193,WSJ910417-0039,0
193,WSJ910423-0156,0
193,WSJ910424-0139,0
193,WSJ910424-0185,0
193,WSJ910426-0067,0
193,WSJ910429-0075,0
193,WSJ910430-0036,0
193,WSJ910501-0145,0
193,WSJ910506-0093,0
193,WSJ910509-0158,0
193,WSJ910510-0049,0
193,WSJ910510-0088,0
193,WSJ910513-0129,0
193,WSJ910514-0105,0
193,WSJ910517-0091,0
193,WSJ910517-0133,0
193,WSJ910521-0030,0
193,WSJ910522-0076,0
193,WSJ910523-0032,0
193,WSJ910523-0168,0
193,WSJ910528-0132,0
193,WSJ910529-0127,0
193,WSJ910530-0017,0
193,WSJ910605-0006,0
193,WSJ910605-0030,0
193,WSJ910605-0100,0
193,WSJ910605-0154,0
193,WSJ910606-0007,0
193,WSJ910610-0048,0
193,WSJ910611-0028,0
193,WSJ910611-0111,0
193,WSJ910612-0063,0
193,WSJ910612-0152,0
193,WSJ910617-0044,0
193,WSJ910617-0166,0
193,WSJ910618-0052,0
193,WSJ910621-0010,0
193,WSJ910621-0034,0
193,WSJ910621-0090,0
193,WSJ910624-0097,0
193,WSJ910625-0102,0
193,WSJ910626-0006,0
193,WSJ910626-0011,0
193,WSJ910627-0011,0
193,WSJ910627-0074,0
193,WSJ910627-0089,0
193,WSJ910627-0164,0
193,WSJ910628-0047,0
193,WSJ910628-0106,0
193,WSJ910701-0153,0
193,WSJ910702-0073,0
193,WSJ910702-0131,0
193,WSJ910708-0015,0
193,WSJ910709-0055,0
193,WSJ910711-0107,0
193,WSJ910717-0012,0
193,WSJ910717-0092,0
193,WSJ910718-0022,0
193,WSJ910719-0118,0
193,WSJ910726-0002,0
193,WSJ910801-0110,0
193,WSJ910802-0069,0
193,WSJ910805-0054,0
193,WSJ910807-0026,0
193,WSJ910807-0087,0
193,WSJ910807-0136,0
193,WSJ910808-0012,0
193,WSJ910814-0089,0
193,WSJ910815-0036,0
193,WSJ910820-0108,0
193,WSJ910821-0041,0
193,WSJ910822-0064,0
193,WSJ910827-0073,0
193,WSJ910830-0075,0
193,WSJ910905-0062,0
193,WSJ910909-0046,0
193,WSJ910909-0106,0
193,WSJ910919-0082,0
193,WSJ910919-0105,0
193,WSJ910920-0080,0
193,WSJ910925-0129,0
193,WSJ910926-0013,0
193,WSJ910926-0168,0
193,WSJ910927-0110,0
193,WSJ910930-0105,0
193,WSJ911008-0107,0
193,WSJ911010-0066,0
193,WSJ911014-0016,0
193,WSJ911014-0110,0
193,WSJ911016-0139,0
193,WSJ911017-0005,0
193,WSJ911017-0145,0
193,WSJ911021-0142,0
193,WSJ911022-0059,0
193,WSJ911022-0090,0
193,WSJ911023-0163,0
193,WSJ911025-0105,0
193,WSJ911029-0073,0
193,WSJ911030-0056,0
193,WSJ911104-0005,0
193,WSJ911107-0117,0
193,WSJ911112-0082,0
193,WSJ911112-0148,0
193,WSJ911113-0063,0
193,WSJ911114-0035,0
193,WSJ911114-0166,0
193,WSJ911115-0118,0
193,WSJ911119-0054,0
193,WSJ911121-0063,1
193,WSJ911122-0123,0
193,WSJ911127-0070,0
193,WSJ911203-0019,0
193,WSJ911204-0037,0
193,WSJ911204-0038,0
193,WSJ911206-0150,0
193,WSJ911210-0001,0
193,WSJ911210-0048,0
193,WSJ911210-0071,0
193,WSJ911212-0066,0
193,WSJ911213-0157,0
193,WSJ911216-0048,0
193,WSJ911216-0106,0
193,WSJ911218-0092,0
193,WSJ911218-0156,0
193,WSJ911220-0045,0
193,WSJ911224-0005,0
